what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1340230646713
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1340230646723
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1340230646752
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1340230646776
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1340230646794
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1340230646816
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1340230646817
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1340230646831
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1340230646835
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1340230646847
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1340230646858
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1340230646885
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1340230646902
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1340230646914
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1340230646939
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1340230646946
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1340230646968
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1340230646981
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1340230647010
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1340230647016
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1340230647061
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1340230647075
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1340230647084
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1340230647094
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1340230647094
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340230647104
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340230647107
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340230647124
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340230647131
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340230647144
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340230647153
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340230647162
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340230647198
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1340230647211
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1340230647216
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1340230647221
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1340230647221
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1340230647230
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1340230647230
os,sysinfo,,,"macosx",1340230647232
arch,sysinfo,,,"x86_64",1340230647232
ws,sysinfo,,,"cocoa",1340230647232
locale,sysinfo,,,"en_US",1340230647232
processors,sysinfo,,,"8",1340230647232
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340230647232
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-10M3720",1340230647232
java.specification.name,sysinfo,,,"Java Platform API Specification",1340230647232
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340230647232
java.specification.version,sysinfo,,,"1.6",1340230647232
java.vendor,sysinfo,,,"Apple Inc.",1340230647232
java.version,sysinfo,,,"1.6.0_33",1340230647232
java.vm.info,sysinfo,,,"mixed mode",1340230647232
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1340230647232
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340230647232
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340230647232
java.vm.specification.version,sysinfo,,,"1.0",1340230647232
java.vm.vendor,sysinfo,,,"Apple Inc.",1340230647232
java.vm.version,sysinfo,,,"20.8-b03-424",1340230647232
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1340230647317
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340230658858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340230658995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340230660923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340230662281
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340230664636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340230665500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340230666227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340230666586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340230666828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340230667603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231396233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231399619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231402519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231407417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340231407478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231416483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231421051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231433039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340231450097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231451299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231472005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231478343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231492745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231497666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231499582
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340231500005
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1340231500931
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1340231500954
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1340231500983
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1340231500983
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1340231501028
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1340231501066
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1340231501187
