what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340310796522
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340310808504
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340310816541
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340310827223
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340310830623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311021176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340311021205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311027314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311109605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311120586
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340311166526
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340311177573
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340311186585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311187284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340311187316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311189283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311190435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340311190471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311195841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340311228878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340311250384
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340311253817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340311285238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311289917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311298915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311363873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311391621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340311393429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340311394207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340311394473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340311394723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340311394961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311400516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311421854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311431083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311434217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340311435078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311440537
